pn_id,vol_raw_usd,vol_norm,lot_count,breadth_norm,line_count,avg_line_usd,ticket_norm,cat_liq_norm,pn_liquidity,flags
PSTV01RG12SR,673.370000,0.046536,1,0.100000,1,673.370000,0.564642,0.220000,0.174984,
50144628001FRE,74.250000,0.000000,1,0.100000,1,74.250000,0.085863,0.660000,0.174879,
900PSM0001,513.240000,0.004086,2,0.200000,2,256.620000,0.355160,0.300000,0.174704,CAT_UNKNOWN_HEAVY
M6410C2031,557.280000,0.016955,1,0.100000,1,557.280000,0.523552,0.300000,0.174467,CAT_UNKNOWN_HEAVY
PD45S0C0010020200,557.080000,0.016899,1,0.100000,1,557.080000,0.523474,0.300000,0.174436,CAT_UNKNOWN_HEAVY
D359700,595.150000,0.027233,2,0.200000,3,198.383333,0.299268,0.300000,0.174422,CAT_UNKNOWN_HEAVY
TC808ES1028,510.760000,0.003328,2,0.200000,2,255.380000,0.354108,0.300000,0.174281,CAT_UNKNOWN_HEAVY
1202G2USB5,555.860000,0.016556,1,0.100000,1,555.860000,0.522998,0.300000,0.174244,CAT_UNKNOWN_HEAVY
BE700GRS,555.800000,0.016539,1,0.100000,1,555.800000,0.522974,0.300000,0.174235,CAT_UNKNOWN_HEAVY
STT830G05TR040,56.710000,0.000000,1,0.100000,1,56.710000,0.027345,0.700000,0.174102,
STT830G05TR060,56.710000,0.000000,1,0.100000,1,56.710000,0.027345,0.700000,0.174102,
STT830R2UDG05TR030,56.710000,0.000000,1,0.100000,1,56.710000,0.027345,0.700000,0.174102,
STT830T5UDG05TR040,56.710000,0.000000,1,0.100000,1,56.710000,0.027345,0.700000,0.174102,
STT830T6UDG05TR030,56.710000,0.000000,1,0.100000,1,56.710000,0.027345,0.700000,0.174102,
STT830T6UDG10TR050,56.710000,0.000000,1,0.100000,1,56.710000,0.027345,0.700000,0.174102,
STT830T6UDG30TR050,56.710000,0.000000,1,0.100000,1,56.710000,0.027345,0.700000,0.174102,
XF822A,835.770000,0.080311,1,0.100000,3,278.590000,0.372998,0.300000,0.174059,CAT_UNKNOWN_HEAVY
MW1G12,554.060000,0.016049,1,0.100000,1,554.060000,0.522293,0.300000,0.173961,CAT_UNKNOWN_HEAVY
FPP325,606.550000,0.030199,1,0.100000,1,606.550000,0.541948,0.260000,0.173862,
BSSDRI00,552.610000,0.015639,1,0.100000,1,552.610000,0.521724,0.300000,0.173732,CAT_UNKNOWN_HEAVY
22051EI63IV,413.336000,0.000000,2,0.200000,2,206.668000,0.308152,0.337273,0.173677,
VSP8554,549.730000,0.014823,1,0.100000,1,549.730000,0.520590,0.300000,0.173276,CAT_UNKNOWN_HEAVY
M6410L2031,54.580000,0.000000,1,0.100000,1,54.580000,0.019032,0.700000,0.172855,
M161400345,545.330000,0.013566,1,0.100000,1,545.330000,0.518845,0.300000,0.172575,CAT_UNKNOWN_HEAVY
IR8M,543.270000,0.012975,1,0.100000,1,543.270000,0.518023,0.300000,0.172245,CAT_UNKNOWN_HEAVY
TC808ES1028IV,26.100000,0.000000,1,0.100000,1,26.100000,0.000000,0.710000,0.172000,
VF205B54NW,67.510000,0.000000,1,0.100000,1,67.510000,0.065199,0.660000,0.171780,
50148430001FRE,539.240000,0.011811,1,0.100000,1,539.240000,0.516406,0.300000,0.171595,CAT_UNKNOWN_HEAVY
900RNF0200,594.090000,0.026954,2,0.200000,2,297.045000,0.386926,0.220000,0.171473,
IQ4IO4000U400000,537.770000,0.011384,1,0.100000,1,537.770000,0.515813,0.300000,0.171356,CAT_UNKNOWN_HEAVY
EB2000E005B00,470.184194,0.000000,3,0.300000,3,156.728065,0.248088,0.220000,0.171213,
6ES73221BP00,536.540000,0.011026,1,0.100000,1,536.540000,0.515316,0.300000,0.171157,CAT_UNKNOWN_HEAVY
FX808455,479.100000,0.000000,2,0.200000,2,239.550000,0.340213,0.300000,0.171032,CAT_UNKNOWN_HEAVY
270R,467.170000,0.000000,3,0.300000,3,155.723333,0.246692,0.220000,0.171004,
P2210F,477.510000,0.000000,2,0.200000,2,238.755000,0.339491,0.300000,0.170924,CAT_UNKNOWN_HEAVY
900PSM0200,533.840000,0.010237,1,0.100000,1,533.840000,0.514221,0.300000,0.170716,CAT_UNKNOWN_HEAVY
M08E9ABSXXX00,532.200000,0.009756,1,0.100000,1,532.200000,0.513552,0.300000,0.170448,CAT_UNKNOWN_HEAVY
FX808437,530.940000,0.009386,1,0.100000,1,530.940000,0.513038,0.300000,0.170241,CAT_UNKNOWN_HEAVY
50129615001FRE,529.830000,0.009059,1,0.100000,1,529.830000,0.512583,0.300000,0.170058,CAT_UNKNOWN_HEAVY
50152945001FRE,529.830000,0.009059,1,0.100000,1,529.830000,0.512583,0.300000,0.170058,CAT_UNKNOWN_HEAVY
24VAC,20.590000,0.000000,1,0.100000,1,20.590000,0.000000,0.700000,0.170000,
C5102P3S,26.190000,0.000000,1,0.100000,1,26.190000,0.000000,0.700000,0.170000,
MS8110B1205,34.380000,0.000000,1,0.100000,1,34.380000,0.000000,0.700000,0.170000,
WSSPRI00,529.410000,0.008935,1,0.100000,1,529.410000,0.512411,0.300000,0.169989,CAT_UNKNOWN_HEAVY
R2106547X2,730.970000,0.059367,2,0.200000,6,121.828333,0.193389,0.300000,0.169787,CAT_UNKNOWN_HEAVY
EDSG2051GTXSFP,527.600000,0.008399,1,0.100000,1,527.600000,0.511667,0.300000,0.169690,CAT_UNKNOWN_HEAVY
GS222010HPEU,633.600000,0.037019,1,0.100000,1,633.600000,0.551423,0.220000,0.169670,
SC071,526.660000,0.008121,1,0.100000,1,526.660000,0.511280,0.300000,0.169534,CAT_UNKNOWN_HEAVY
240W,456.560000,0.000000,2,0.200000,2,228.280000,0.329749,0.300000,0.169462,CAT_UNKNOWN_HEAVY
CCB22100BT03N,525.010000,0.007630,1,0.100000,1,525.010000,0.510599,0.300000,0.169260,CAT_UNKNOWN_HEAVY
UPF50B250RV,523.800000,0.007269,1,0.100000,1,523.800000,0.510098,0.300000,0.169059,CAT_UNKNOWN_HEAVY
FX808484,523.370000,0.007141,1,0.100000,1,523.370000,0.509919,0.300000,0.168987,CAT_UNKNOWN_HEAVY
P2719HC,522.090000,0.006758,1,0.100000,1,522.090000,0.509388,0.300000,0.168774,CAT_UNKNOWN_HEAVY
NKI68,445.670000,0.000000,2,0.200000,2,222.835000,0.324507,0.300000,0.168676,CAT_UNKNOWN_HEAVY
HBW4PER2,519.320000,0.005927,1,0.100000,1,519.320000,0.508233,0.300000,0.168309,CAT_UNKNOWN_HEAVY
WK717,346.500000,0.000000,3,0.300000,4,86.625000,0.119337,0.300000,0.167900,CAT_UNKNOWN_HEAVY
CPKT1101,516.860000,0.005184,1,0.100000,1,516.860000,0.507201,0.300000,0.167895,CAT_UNKNOWN_HEAVY
IS6500GESE,516.820000,0.005172,1,0.100000,1,516.820000,0.507185,0.300000,0.167888,CAT_UNKNOWN_HEAVY
ATMMC200LX,516.350000,0.005030,1,0.100000,1,516.350000,0.506987,0.300000,0.167809,CAT_UNKNOWN_HEAVY
50146034001FRE,515.080000,0.004645,1,0.100000,1,515.080000,0.506452,0.300000,0.167594,CAT_UNKNOWN_HEAVY
5712410501FRE,515.080000,0.004645,1,0.100000,1,515.080000,0.506452,0.300000,0.167594,CAT_UNKNOWN_HEAVY
FCC25,515.070000,0.004642,1,0.100000,1,515.070000,0.506448,0.300000,0.167592,CAT_UNKNOWN_HEAVY
VE0000980129FRE,562.010000,0.018276,1,0.100000,1,562.010000,0.525387,0.260000,0.167205,
50132853007FRE,614.313333,0.032187,1,0.100000,1,614.313333,0.544710,0.220000,0.166972,
TC841E1019,422.540000,0.000000,2,0.200000,2,211.270000,0.312934,0.300000,0.166940,CAT_UNKNOWN_HEAVY
STT830,510.430000,0.003227,1,0.100000,1,510.430000,0.504483,0.300000,0.166802,CAT_UNKNOWN_HEAVY
M1AY470SFS01,509.830000,0.003044,1,0.100000,1,509.830000,0.504228,0.300000,0.166699,CAT_UNKNOWN_HEAVY
PLCXW200,57.730000,0.000000,1,0.100000,1,57.730000,0.031216,0.660000,0.166682,
G120752057,506.850000,0.002127,1,0.100000,1,506.850000,0.502955,0.300000,0.166188,CAT_UNKNOWN_HEAVY
C7027A1023U,506.780000,0.002106,1,0.100000,1,506.780000,0.502925,0.300000,0.166176,CAT_UNKNOWN_HEAVY
WB300,411.540000,0.000000,2,0.200000,2,205.770000,0.307206,0.300000,0.166081,CAT_UNKNOWN_HEAVY
1911IER3,505.780000,0.001797,1,0.100000,1,505.780000,0.502496,0.300000,0.166003,CAT_UNKNOWN_HEAVY
900C50S0460,81.700000,0.000000,1,0.100000,1,81.700000,0.106626,0.600000,0.165994,
3LCD,505.000000,0.001555,1,0.100000,1,505.000000,0.502161,0.300000,0.165869,CAT_UNKNOWN_HEAVY
3PIN,505.000000,0.001555,1,0.100000,1,505.000000,0.502161,0.300000,0.165869,CAT_UNKNOWN_HEAVY
50143766001FRE,504.710000,0.001466,1,0.100000,1,504.710000,0.502036,0.300000,0.165818,CAT_UNKNOWN_HEAVY
V5004TY10252200,503.680000,0.001146,1,0.100000,1,503.680000,0.501592,0.300000,0.165640,CAT_UNKNOWN_HEAVY
KR651HNTE2001E,503.490000,0.001087,1,0.100000,1,503.490000,0.501510,0.300000,0.165607,CAT_UNKNOWN_HEAVY
L061800,405.080000,0.000000,2,0.200000,2,202.540000,0.303770,0.300000,0.165566,CAT_UNKNOWN_HEAVY
EM200XE,502.060000,0.000643,1,0.100000,1,502.060000,0.500893,0.300000,0.165359,CAT_UNKNOWN_HEAVY
714783002FRE,500.870000,0.000272,1,0.100000,1,500.870000,0.500378,0.300000,0.165152,CAT_UNKNOWN_HEAVY
COB02,499.580000,0.000000,1,0.100000,1,499.580000,0.499818,0.300000,0.164973,CAT_UNKNOWN_HEAVY
5712479601FRE,499.120000,0.000000,1,0.100000,1,499.120000,0.499617,0.300000,0.164943,CAT_UNKNOWN_HEAVY
SSRL100SRR,495.900000,0.000000,1,0.100000,1,495.900000,0.498212,0.300000,0.164732,CAT_UNKNOWN_HEAVY
50134969001FRE,489.520000,0.000000,1,0.100000,1,489.520000,0.495400,0.300000,0.164310,CAT_UNKNOWN_HEAVY
RT10SS1,489.410000,0.000000,1,0.100000,1,489.410000,0.495351,0.300000,0.164303,CAT_UNKNOWN_HEAVY
P400RU,489.240000,0.000000,1,0.100000,1,489.240000,0.495276,0.300000,0.164291,CAT_UNKNOWN_HEAVY
STG74S,488.770000,0.000000,1,0.100000,1,488.770000,0.495067,0.300000,0.164260,CAT_UNKNOWN_HEAVY
DK5502205,487.910000,0.000000,1,0.100000,1,487.910000,0.494685,0.300000,0.164203,CAT_UNKNOWN_HEAVY
VM1001RAMBALL,484.960000,0.000000,1,0.100000,1,484.960000,0.493368,0.300000,0.164005,CAT_UNKNOWN_HEAVY
50148578001FRE,592.800000,0.026614,1,0.100000,1,592.800000,0.536969,0.220000,0.163860,
1035755E,482.470000,0.000000,1,0.100000,1,482.470000,0.492250,0.300000,0.163838,CAT_UNKNOWN_HEAVY
EDA51K1B961SQGRK,482.200000,0.000000,1,0.100000,1,482.200000,0.492129,0.300000,0.163819,CAT_UNKNOWN_HEAVY
EDS405AMMSC,479.940000,0.000000,1,0.100000,1,479.940000,0.491108,0.300000,0.163666,CAT_UNKNOWN_HEAVY
GH1200,381.700000,0.000000,2,0.200000,2,190.850000,0.290861,0.300000,0.163629,CAT_UNKNOWN_HEAVY
CLCARE80SI,478.620000,0.000000,1,0.100000,1,478.620000,0.490510,0.300000,0.163577,CAT_UNKNOWN_HEAVY
DCMV6,590.400000,0.025980,1,0.100000,1,590.400000,0.536088,0.220000,0.163506,
CT40PB00,476.880000,0.000000,1,0.100000,1,476.880000,0.489720,0.300000,0.163458,CAT_UNKNOWN_HEAVY
CCB10010BT07N,476.800000,0.000000,1,0.100000,1,476.800000,0.489683,0.300000,0.163452,CAT_UNKNOWN_HEAVY
7897C,476.260000,0.000000,1,0.100000,1,476.260000,0.489437,0.300000,0.163416,CAT_UNKNOWN_HEAVY
N6603SRW4103,474.510000,0.000000,1,0.100000,1,474.510000,0.488638,0.300000,0.163296,CAT_UNKNOWN_HEAVY
BT7004,473.170000,0.000000,1,0.100000,1,473.170000,0.488024,0.300000,0.163204,CAT_UNKNOWN_HEAVY
K07A,473.040000,0.000000,1,0.100000,1,473.040000,0.487964,0.300000,0.163195,CAT_UNKNOWN_HEAVY
30074719001FRE,471.420000,0.000000,1,0.100000,1,471.420000,0.487219,0.300000,0.163083,CAT_UNKNOWN_HEAVY
DPTAQ8,470.360000,0.000000,1,0.100000,1,470.360000,0.486730,0.300000,0.163010,CAT_UNKNOWN_HEAVY
50128069001FRE,469.770000,0.000000,1,0.100000,1,469.770000,0.486458,0.300000,0.162969,CAT_UNKNOWN_HEAVY
CBL020300C00,371.510000,0.000000,2,0.200000,2,185.755000,0.284985,0.300000,0.162748,CAT_UNKNOWN_HEAVY
STG78L,465.590000,0.000000,1,0.100000,1,465.590000,0.484517,0.300000,0.162678,CAT_UNKNOWN_HEAVY
50134842001FRE,464.360000,0.000000,1,0.100000,1,464.360000,0.483942,0.300000,0.162591,CAT_UNKNOWN_HEAVY
50149359001FRE,460.470000,0.000000,1,0.100000,1,460.470000,0.482116,0.300000,0.162317,CAT_UNKNOWN_HEAVY
RT10HS1,460.040000,0.000000,1,0.100000,1,460.040000,0.481913,0.300000,0.162287,CAT_UNKNOWN_HEAVY
50143370001FRE,458.940000,0.000000,1,0.100000,1,458.940000,0.481393,0.300000,0.162209,CAT_UNKNOWN_HEAVY
M10MSC14N316,530.270000,0.009189,1,0.100000,1,530.270000,0.512764,0.260000,0.162131,
211291200FRE,31.680000,0.000000,1,0.100000,1,31.680000,0.000000,0.660000,0.162000,
26PCFFH2G,42.221200,0.000000,1,0.100000,1,42.221200,0.000000,0.660000,0.162000,
50111282001FRE,28.335600,0.000000,1,0.100000,1,28.335600,0.000000,0.660000,0.162000,
AAY80390RBWE,28.040000,0.000000,1,0.100000,1,28.040000,0.000000,0.660000,0.162000,
BM016352,32.890000,0.000000,1,0.100000,1,32.890000,0.000000,0.660000,0.162000,
CRM024DC2,13.530000,0.000000,1,0.100000,1,13.530000,0.000000,0.660000,0.162000,
CRM4LC,23.040000,0.000000,1,0.100000,1,23.040000,0.000000,0.660000,0.162000,
DZ01,32.860000,0.000000,1,0.100000,1,32.860000,0.000000,0.660000,0.162000,
MPS45W,87.260000,0.000000,1,0.100000,2,43.630000,0.000000,0.660000,0.162000,
M5AYP01FFS0262,454.920000,0.000000,1,0.100000,1,454.920000,0.479483,0.300000,0.161922,CAT_UNKNOWN_HEAVY
50122412001FRE,579.650000,0.023107,1,0.100000,1,579.650000,0.532098,0.220000,0.161902,
H54078000,450.960000,0.000000,1,0.100000,1,450.960000,0.477584,0.300000,0.161638,CAT_UNKNOWN_HEAVY
CLNXHAWK8250,450.530000,0.000000,1,0.100000,1,450.530000,0.477377,0.300000,0.161607,CAT_UNKNOWN_HEAVY
SUP1027,513.800000,0.004256,2,0.200000,3,171.266667,0.267351,0.300000,0.161592,CAT_UNKNOWN_HEAVY
1011027HS,448.920000,0.000000,1,0.100000,1,448.920000,0.476599,0.300000,0.161490,CAT_UNKNOWN_HEAVY
50017460001U,448.800000,0.000000,1,0.100000,1,448.800000,0.476541,0.300000,0.161481,CAT_UNKNOWN_HEAVY
5712474701FRE,444.440000,0.000000,1,0.100000,1,444.440000,0.474422,0.300000,0.161163,CAT_UNKNOWN_HEAVY
LSC606,444.150000,0.000000,1,0.100000,1,444.150000,0.474280,0.300000,0.161142,CAT_UNKNOWN_HEAVY
SUP927,443.724066,0.000000,1,0.100000,1,443.724066,0.474071,0.300000,0.161111,CAT_UNKNOWN_HEAVY
M161410345,442.240000,0.000000,1,0.100000,1,442.240000,0.473344,0.300000,0.161002,CAT_UNKNOWN_HEAVY
50143429001FRE,438.990000,0.000000,1,0.100000,1,438.990000,0.471742,0.300000,0.160761,CAT_UNKNOWN_HEAVY
FCIO0001,438.240000,0.000000,1,0.100000,1,438.240000,0.471371,0.300000,0.160706,CAT_UNKNOWN_HEAVY
2L5203U,208.320000,0.000000,3,0.300000,3,69.440000,0.071320,0.300000,0.160698,CAT_UNKNOWN_HEAVY
FX808439,437.120000,0.000000,1,0.100000,1,437.120000,0.470815,0.300000,0.160622,CAT_UNKNOWN_HEAVY
HEICC2301T,437.040000,0.000000,1,0.100000,1,437.040000,0.470776,0.300000,0.160616,CAT_UNKNOWN_HEAVY
R2106527X5,276.770000,0.000000,3,0.300000,4,69.192500,0.070545,0.300000,0.160582,CAT_UNKNOWN_HEAVY
50139690001FRE,436.480000,0.000000,1,0.100000,1,436.480000,0.470497,0.300000,0.160575,CAT_UNKNOWN_HEAVY
PHD20226101,433.440000,0.000000,1,0.100000,1,433.440000,0.468979,0.300000,0.160347,CAT_UNKNOWN_HEAVY
VR434VE50470000,432.800000,0.000000,1,0.100000,1,432.800000,0.468659,0.300000,0.160299,CAT_UNKNOWN_HEAVY
CLPA21LC22,68.440000,0.000000,1,0.100000,1,68.440000,0.068170,0.600000,0.160225,
234065004FRE,429.690000,0.000000,1,0.100000,1,429.690000,0.467093,0.300000,0.160064,CAT_UNKNOWN_HEAVY
1035128VS,428.990000,0.000000,1,0.100000,1,428.990000,0.466739,0.300000,0.160011,CAT_UNKNOWN_HEAVY
EDA510B742SOGRK,428.220000,0.000000,1,0.100000,1,428.220000,0.466348,0.300000,0.159952,CAT_UNKNOWN_HEAVY
CQ893A,428.090000,0.000000,1,0.100000,1,428.090000,0.466283,0.300000,0.159942,CAT_UNKNOWN_HEAVY
G120752084,427.940000,0.000000,1,0.100000,1,427.940000,0.466206,0.300000,0.159931,CAT_UNKNOWN_HEAVY
XALTERM2,340.110000,0.000000,2,0.200000,2,170.055000,0.265810,0.300000,0.159871,CAT_UNKNOWN_HEAVY
M161110345,426.720000,0.000000,1,0.100000,1,426.720000,0.465586,0.300000,0.159838,CAT_UNKNOWN_HEAVY
7190G2USBX0,426.020000,0.000000,1,0.100000,1,426.020000,0.465230,0.300000,0.159784,CAT_UNKNOWN_HEAVY
50135204001FRE,563.955000,0.018816,1,0.100000,1,563.955000,0.526137,0.220000,0.159506,
T214502,422.350000,0.000000,1,0.100000,1,422.350000,0.463351,0.300000,0.159503,CAT_UNKNOWN_HEAVY
S102302POS,422.070000,0.000000,1,0.100000,1,422.070000,0.463207,0.300000,0.159481,CAT_UNKNOWN_HEAVY
583481A,500.950000,0.000297,2,0.200000,3,166.983333,0.261852,0.300000,0.159382,CAT_UNKNOWN_HEAVY
R2106556X0,500.440000,0.000138,2,0.200000,3,166.813333,0.261630,0.300000,0.159293,CAT_UNKNOWN_HEAVY
50110256013FRE,417.900000,0.000000,1,0.100000,1,417.900000,0.461051,0.300000,0.159158,CAT_UNKNOWN_HEAVY
50164127001FRE,417.030000,0.000000,1,0.100000,1,417.030000,0.460599,0.300000,0.159090,CAT_UNKNOWN_HEAVY
CT40L0N2SC110E,413.400000,0.000000,1,0.100000,1,413.400000,0.458700,0.300000,0.158805,CAT_UNKNOWN_HEAVY
50145765001FRE,411.950000,0.000000,1,0.100000,1,411.950000,0.457937,0.300000,0.158691,CAT_UNKNOWN_HEAVY
50120367001FRE,411.590000,0.000000,1,0.100000,1,411.590000,0.457747,0.300000,0.158662,CAT_UNKNOWN_HEAVY
SPSTAXF1SS,601.380000,0.028861,1,0.100000,2,300.690000,0.389574,0.300000,0.158537,CAT_UNKNOWN_HEAVY
EC7850A1072U,409.240000,0.000000,1,0.100000,1,409.240000,0.456504,0.300000,0.158476,CAT_UNKNOWN_HEAVY
CCPDIS01,409.080000,0.000000,1,0.100000,1,409.080000,0.456419,0.300000,0.158463,CAT_UNKNOWN_HEAVY
GL1573,407.618105,0.000000,1,0.100000,1,407.618105,0.455642,0.300000,0.158346,CAT_UNKNOWN_HEAVY
MS514541EU,406.690000,0.000000,1,0.100000,1,406.690000,0.455147,0.300000,0.158272,CAT_UNKNOWN_HEAVY
50133986001FRE,404.160000,0.000000,1,0.100000,1,404.160000,0.453792,0.300000,0.158069,CAT_UNKNOWN_HEAVY
WD15,554.400000,0.016145,1,0.100000,1,554.400000,0.522427,0.220000,0.158015,
WSTPRI00,401.100000,0.000000,1,0.100000,1,401.100000,0.452141,0.300000,0.157821,CAT_UNKNOWN_HEAVY
CT40L0N27C11AE,400.510000,0.000000,1,0.100000,1,400.510000,0.451822,0.300000,0.157773,CAT_UNKNOWN_HEAVY
SF340F,318.870000,0.000000,2,0.200000,2,159.435000,0.251807,0.300000,0.157771,CAT_UNKNOWN_HEAVY
VG224,398.260000,0.000000,1,0.100000,1,398.260000,0.450598,0.300000,0.157590,CAT_UNKNOWN_HEAVY
234062S1002,396.700000,0.000000,1,0.100000,1,396.700000,0.449746,0.300000,0.157462,CAT_UNKNOWN_HEAVY
1111001H5,396.600000,0.000000,1,0.100000,1,396.600000,0.449691,0.300000,0.157454,CAT_UNKNOWN_HEAVY
2800570RU,396.440000,0.000000,1,0.100000,1,396.440000,0.449604,0.300000,0.157441,CAT_UNKNOWN_HEAVY
9463NH0030,396.380000,0.000000,1,0.100000,1,396.380000,0.449571,0.300000,0.157436,CAT_UNKNOWN_HEAVY
CHS4N,308.780000,0.000000,2,0.200000,2,154.390000,0.244825,0.300000,0.156724,CAT_UNKNOWN_HEAVY
DL60,387.730000,0.000000,1,0.100000,1,387.730000,0.444780,0.300000,0.156717,CAT_UNKNOWN_HEAVY
DPO11556202,386.830000,0.000000,1,0.100000,1,386.830000,0.444275,0.300000,0.156641,CAT_UNKNOWN_HEAVY
RT10BATSTD1,386.530000,0.000000,1,0.100000,1,386.530000,0.444107,0.300000,0.156616,CAT_UNKNOWN_HEAVY
710118S002,385.970000,0.000000,1,0.100000,1,385.970000,0.443792,0.300000,0.156569,CAT_UNKNOWN_HEAVY
KB216T,366.920769,0.000000,3,0.300000,6,61.153462,0.043726,0.300000,0.156559,CAT_UNKNOWN_HEAVY
ABP2DRRT060KD2A3XX,384.910000,0.000000,1,0.100000,1,384.910000,0.443195,0.300000,0.156479,CAT_UNKNOWN_HEAVY
2533002R0302,383.600000,0.000000,1,0.100000,1,383.600000,0.442454,0.300000,0.156368,CAT_UNKNOWN_HEAVY
2533003R0302,383.600000,0.000000,1,0.100000,1,383.600000,0.442454,0.300000,0.156368,CAT_UNKNOWN_HEAVY
DK7072100,383.530000,0.000000,1,0.100000,1,383.530000,0.442415,0.300000,0.156362,CAT_UNKNOWN_HEAVY
FX808434,305.300000,0.000000,2,0.200000,2,152.650000,0.242363,0.300000,0.156355,CAT_UNKNOWN_HEAVY
C11468,381.070000,0.000000,1,0.100000,1,381.070000,0.441017,0.300000,0.156153,CAT_UNKNOWN_HEAVY
HIDTB08HONAD32AMPSC,380.240000,0.000000,1,0.100000,1,380.240000,0.440544,0.300000,0.156082,CAT_UNKNOWN_HEAVY
7980G2,380.210000,0.000000,1,0.100000,1,380.210000,0.440527,0.300000,0.156079,CAT_UNKNOWN_HEAVY
50128570134FRE,541.100000,0.012349,1,0.100000,1,541.100000,0.517154,0.220000,0.155895,
50133978001FRE,377.140000,0.000000,1,0.100000,1,377.140000,0.438766,0.300000,0.155815,CAT_UNKNOWN_HEAVY
EATS16,376.670000,0.000000,1,0.100000,1,376.670000,0.438496,0.300000,0.155774,CAT_UNKNOWN_HEAVY
TC808B3102,376.070000,0.000000,1,0.100000,1,376.070000,0.438149,0.300000,0.155722,CAT_UNKNOWN_HEAVY
ATMC102XL,374.980000,0.000000,1,0.100000,1,374.980000,0.437519,0.300000,0.155628,CAT_UNKNOWN_HEAVY
E412RL,374.340000,0.000000,1,0.100000,1,374.340000,0.437148,0.300000,0.155572,CAT_UNKNOWN_HEAVY
4826182701FRE,477.310000,0.000000,1,0.100000,1,477.310000,0.489915,0.260000,0.155487,
PW5K2ENC2E,372.600000,0.000000,1,0.100000,1,372.600000,0.436136,0.300000,0.155420,CAT_UNKNOWN_HEAVY
2960S,372.150000,0.000000,1,0.100000,1,372.150000,0.435874,0.300000,0.155381,CAT_UNKNOWN_HEAVY
HCM42U,371.620000,0.000000,1,0.100000,1,371.620000,0.435565,0.300000,0.155335,CAT_UNKNOWN_HEAVY
NT5K21BA,370.400000,0.000000,1,0.100000,1,370.400000,0.434850,0.300000,0.155228,CAT_UNKNOWN_HEAVY
BB152301,370.000000,0.000000,1,0.100000,1,370.000000,0.434616,0.300000,0.155192,CAT_UNKNOWN_HEAVY
MTL4544D,369.490000,0.000000,1,0.100000,1,369.490000,0.434316,0.300000,0.155147,CAT_UNKNOWN_HEAVY
WH111,366.070000,0.000000,1,0.100000,1,366.070000,0.432297,0.300000,0.154845,CAT_UNKNOWN_HEAVY
HF68012USB,364.810000,0.000000,1,0.100000,1,364.810000,0.431548,0.300000,0.154732,CAT_UNKNOWN_HEAVY
AM99,364.320000,0.000000,1,0.100000,1,364.320000,0.431257,0.300000,0.154688,CAT_UNKNOWN_HEAVY
PR03X,288.640000,0.000000,3,0.300000,5,57.728000,0.031208,0.300000,0.154681,CAT_UNKNOWN_HEAVY
BPS4012,364.130000,0.000000,1,0.100000,1,364.130000,0.431143,0.300000,0.154671,CAT_UNKNOWN_HEAVY
AV2216,362.880000,0.000000,1,0.100000,1,362.880000,0.430397,0.300000,0.154559,CAT_UNKNOWN_HEAVY
5D25289H01,361.271578,0.000000,1,0.100000,1,361.271578,0.429432,0.300000,0.154415,CAT_UNKNOWN_HEAVY
50148411001FRE,361.130000,0.000000,1,0.100000,1,361.130000,0.429347,0.300000,0.154402,CAT_UNKNOWN_HEAVY
MK758030B3802A,357.560000,0.000000,1,0.100000,1,357.560000,0.427189,0.300000,0.154078,CAT_UNKNOWN_HEAVY
7939WGWH,284.590000,0.000000,2,0.200000,2,142.295000,0.227110,0.300000,0.154066,CAT_UNKNOWN_HEAVY
2422H,357.100000,0.000000,1,0.100000,1,357.100000,0.426910,0.300000,0.154036,CAT_UNKNOWN_HEAVY
VSP982W22,357.100000,0.000000,1,0.100000,1,357.100000,0.426910,0.300000,0.154036,CAT_UNKNOWN_HEAVY
0430600000RU,356.180000,0.000000,1,0.100000,1,356.180000,0.426350,0.300000,0.153952,CAT_UNKNOWN_HEAVY
50148597001FRE,356.140000,0.000000,1,0.100000,1,356.140000,0.426325,0.300000,0.153949,CAT_UNKNOWN_HEAVY
HEN16102,355.980000,0.000000,1,0.100000,1,355.980000,0.426228,0.300000,0.153934,CAT_UNKNOWN_HEAVY
VSP981W22,354.250000,0.000000,1,0.100000,1,354.250000,0.425170,0.300000,0.153775,CAT_UNKNOWN_HEAVY
NKI66,353.570000,0.000000,1,0.100000,1,353.570000,0.424753,0.300000,0.153713,CAT_UNKNOWN_HEAVY
CLIOP831A,353.200000,0.000000,1,0.100000,1,353.200000,0.424525,0.300000,0.153679,CAT_UNKNOWN_HEAVY
50148424001FRE,353.100000,0.000000,1,0.100000,1,353.100000,0.424464,0.300000,0.153670,CAT_UNKNOWN_HEAVY
MTL4573,352.000000,0.000000,1,0.100000,1,352.000000,0.423786,0.300000,0.153568,CAT_UNKNOWN_HEAVY
SUP900,567.727214,0.019858,1,0.100000,2,283.863607,0.377070,0.300000,0.153511,CAT_UNKNOWN_HEAVY
QW1024,350.060000,0.000000,1,0.100000,1,350.060000,0.422586,0.300000,0.153388,CAT_UNKNOWN_HEAVY
50148420001FRE,345.880000,0.000000,1,0.100000,1,345.880000,0.419978,0.300000,0.152997,CAT_UNKNOWN_HEAVY
M161400343,272.670000,0.000000,2,0.200000,2,136.335000,0.217819,0.300000,0.152673,CAT_UNKNOWN_HEAVY
TPLCNP04100,518.160000,0.005577,1,0.100000,1,518.160000,0.507747,0.220000,0.152114,
