pn_id,vol_raw_usd,vol_norm,lot_count,breadth_norm,line_count,avg_line_usd,ticket_norm,cat_liq_norm,pn_liquidity,flags
SPSTAXF1SS,771.000000,0.067701,1,0.100000,2,385.500000,0.443527,0.300000,0.180225,CAT_UNKNOWN_HEAVY
P2213F,137.089744,0.000000,4,0.400000,5,27.417949,0.000000,0.300000,0.180000,CAT_UNKNOWN_HEAVY
SK8115,88.542125,0.000000,4,0.400000,6,14.757021,0.000000,0.300000,0.180000,CAT_UNKNOWN_HEAVY
VF205B54NW,86.551282,0.000000,1,0.100000,1,86.551282,0.119152,0.660000,0.179873,
EDA50K,300.642331,0.000000,4,0.400000,11,27.331121,0.000000,0.299236,0.179847,
WD15,710.769231,0.054986,1,0.100000,1,710.769231,0.576379,0.220000,0.179702,
50149359001FRE,590.346154,0.025966,1,0.100000,1,590.346154,0.536068,0.300000,0.179498,CAT_UNKNOWN_HEAVY
TC841E1019,541.717949,0.012527,2,0.200000,2,270.858974,0.366887,0.300000,0.179418,CAT_UNKNOWN_HEAVY
RT10HS1,589.794872,0.025820,1,0.100000,1,589.794872,0.535865,0.300000,0.179417,CAT_UNKNOWN_HEAVY
50143370001FRE,588.384615,0.025445,1,0.100000,1,588.384615,0.535346,0.300000,0.179208,CAT_UNKNOWN_HEAVY
M5AYP01FFS0262,583.230769,0.024070,1,0.100000,1,583.230769,0.533435,0.300000,0.178440,CAT_UNKNOWN_HEAVY
H54078000,578.153846,0.022703,1,0.100000,1,578.153846,0.531537,0.300000,0.177677,CAT_UNKNOWN_HEAVY
CLNXHAWK8250,577.602564,0.022554,1,0.100000,1,577.602564,0.531330,0.300000,0.177593,CAT_UNKNOWN_HEAVY
50128570134FRE,693.717949,0.051190,1,0.100000,1,693.717949,0.571106,0.220000,0.177582,
1011027HS,575.538462,0.021995,1,0.100000,1,575.538462,0.530552,0.300000,0.177281,CAT_UNKNOWN_HEAVY
50017460001U,575.384615,0.021953,1,0.100000,1,575.384615,0.530494,0.300000,0.177258,CAT_UNKNOWN_HEAVY
WB300,527.615385,0.008404,2,0.200000,2,263.807692,0.361159,0.300000,0.177115,CAT_UNKNOWN_HEAVY
5712474701FRE,569.794872,0.020427,1,0.100000,1,569.794872,0.528374,0.300000,0.176405,CAT_UNKNOWN_HEAVY
LSC606,569.423077,0.020325,1,0.100000,1,569.423077,0.528233,0.300000,0.176349,CAT_UNKNOWN_HEAVY
SUP927,568.877008,0.020175,1,0.100000,1,568.877008,0.528024,0.300000,0.176265,CAT_UNKNOWN_HEAVY
WK717,444.230769,0.000000,3,0.300000,4,111.057692,0.173289,0.300000,0.175993,CAT_UNKNOWN_HEAVY
M161410345,566.974359,0.019651,1,0.100000,1,566.974359,0.527297,0.300000,0.175972,CAT_UNKNOWN_HEAVY
L061800,519.333333,0.005931,2,0.200000,2,259.666667,0.357723,0.300000,0.175734,CAT_UNKNOWN_HEAVY
50143429001FRE,562.807692,0.018498,1,0.100000,1,562.807692,0.525695,0.300000,0.175329,CAT_UNKNOWN_HEAVY
SUP900,727.855403,0.058699,1,0.100000,2,363.927701,0.431023,0.300000,0.175198,CAT_UNKNOWN_HEAVY
FCIO0001,561.846154,0.018231,1,0.100000,1,561.846154,0.525324,0.300000,0.175179,CAT_UNKNOWN_HEAVY
FX808439,560.410256,0.017831,1,0.100000,1,560.410256,0.524768,0.300000,0.174956,CAT_UNKNOWN_HEAVY
HEICC2301T,560.307692,0.017802,1,0.100000,1,560.307692,0.524728,0.300000,0.174940,CAT_UNKNOWN_HEAVY
50139690001FRE,559.589744,0.017602,1,0.100000,1,559.589744,0.524450,0.300000,0.174828,CAT_UNKNOWN_HEAVY
PLCXW200,74.012821,0.000000,1,0.100000,1,74.012821,0.085168,0.660000,0.174775,
4826182701FRE,611.935897,0.031581,1,0.100000,1,611.935897,0.543868,0.260000,0.174633,
PHD20226101,555.692308,0.016509,1,0.100000,1,555.692308,0.522932,0.300000,0.174218,CAT_UNKNOWN_HEAVY
VR434VE50470000,554.871795,0.016278,1,0.100000,1,554.871795,0.522611,0.300000,0.174089,CAT_UNKNOWN_HEAVY
900C50S0460,104.743590,0.000000,1,0.100000,1,104.743590,0.160579,0.600000,0.174087,
TPLCNP04100,664.307692,0.044418,1,0.100000,1,664.307692,0.561700,0.220000,0.173801,
234065004FRE,550.884615,0.015151,1,0.100000,1,550.884615,0.521045,0.300000,0.173460,CAT_UNKNOWN_HEAVY
1035128VS,549.987179,0.014896,1,0.100000,1,549.987179,0.520691,0.300000,0.173317,CAT_UNKNOWN_HEAVY
EDA510B742SOGRK,549.000000,0.014615,1,0.100000,1,549.000000,0.520301,0.300000,0.173160,CAT_UNKNOWN_HEAVY
CQ893A,548.833333,0.014567,1,0.100000,1,548.833333,0.520235,0.300000,0.173134,CAT_UNKNOWN_HEAVY
VE0336004SA0,659.081197,0.043183,1,0.100000,1,659.081197,0.559984,0.220000,0.173112,
G120752084,548.641026,0.014513,1,0.100000,1,548.641026,0.520159,0.300000,0.173103,CAT_UNKNOWN_HEAVY
M161110345,547.076923,0.014066,1,0.100000,1,547.076923,0.519539,0.300000,0.172854,CAT_UNKNOWN_HEAVY
7190G2USBX0,546.179487,0.013810,1,0.100000,1,546.179487,0.519183,0.300000,0.172711,CAT_UNKNOWN_HEAVY
TC808ES1028IV,33.461538,0.000000,1,0.100000,1,33.461538,0.000000,0.710000,0.172000,
T214502,541.474359,0.012457,1,0.100000,1,541.474359,0.517304,0.300000,0.171956,CAT_UNKNOWN_HEAVY
S102302POS,541.115385,0.012353,1,0.100000,1,541.115385,0.517160,0.300000,0.171898,CAT_UNKNOWN_HEAVY
GH1200,489.358974,0.000000,2,0.200000,2,244.679487,0.344814,0.300000,0.171722,CAT_UNKNOWN_HEAVY
3COM,647.435897,0.040396,1,0.100000,1,647.435897,0.556113,0.220000,0.171556,
50110256013FRE,535.769231,0.010801,1,0.100000,1,535.769231,0.515004,0.300000,0.171031,CAT_UNKNOWN_HEAVY
50164127001FRE,534.653846,0.010476,1,0.100000,1,534.653846,0.514551,0.300000,0.170849,CAT_UNKNOWN_HEAVY
CBL020300C00,476.294872,0.000000,2,0.200000,2,238.147436,0.338938,0.300000,0.170841,CAT_UNKNOWN_HEAVY
CT40L0N2SC110E,530.000000,0.009109,1,0.100000,1,530.000000,0.512653,0.300000,0.170086,CAT_UNKNOWN_HEAVY
24VAC,26.397436,0.000000,1,0.100000,1,26.397436,0.000000,0.700000,0.170000,
C5102P3S,33.576923,0.000000,1,0.100000,1,33.576923,0.000000,0.700000,0.170000,
MS8110B1205,44.076923,0.000000,1,0.100000,1,44.076923,0.000000,0.700000,0.170000,
50145765001FRE,528.141026,0.008560,1,0.100000,1,528.141026,0.511890,0.300000,0.169779,CAT_UNKNOWN_HEAVY
50120367001FRE,527.679487,0.008423,1,0.100000,1,527.679487,0.511700,0.300000,0.169703,CAT_UNKNOWN_HEAVY
EC7850A1072U,524.666667,0.007528,1,0.100000,1,524.666667,0.510457,0.300000,0.169203,CAT_UNKNOWN_HEAVY
CCPDIS01,524.461538,0.007467,1,0.100000,1,524.461538,0.510372,0.300000,0.169169,CAT_UNKNOWN_HEAVY
GL1573,522.587314,0.006907,1,0.100000,1,522.587314,0.509594,0.300000,0.168857,CAT_UNKNOWN_HEAVY
2L5203U,267.076923,0.000000,3,0.300000,3,89.025641,0.125273,0.300000,0.168791,CAT_UNKNOWN_HEAVY
R2106527X5,354.833333,0.000000,3,0.300000,4,88.708333,0.124497,0.300000,0.168675,CAT_UNKNOWN_HEAVY
MS514541EU,521.397436,0.006551,1,0.100000,1,521.397436,0.509099,0.300000,0.168658,CAT_UNKNOWN_HEAVY
CLPA21LC22,87.743590,0.000000,1,0.100000,1,87.743590,0.122123,0.600000,0.168318,
50133986001FRE,518.153846,0.005575,1,0.100000,1,518.153846,0.507744,0.300000,0.168113,CAT_UNKNOWN_HEAVY
XALTERM2,436.038462,0.000000,2,0.200000,2,218.019231,0.319762,0.300000,0.167964,CAT_UNKNOWN_HEAVY
WSTPRI00,514.230769,0.004387,1,0.100000,1,514.230769,0.506094,0.300000,0.167450,CAT_UNKNOWN_HEAVY
CT40L0N27C11AE,513.474359,0.004157,1,0.100000,1,513.474359,0.505774,0.300000,0.167321,CAT_UNKNOWN_HEAVY
LH1546,614.075744,0.032126,1,0.100000,1,614.075744,0.544626,0.220000,0.166938,
VG224,510.589744,0.003276,1,0.100000,1,510.589744,0.504551,0.300000,0.166829,CAT_UNKNOWN_HEAVY
234062S1002,508.589744,0.002663,1,0.100000,1,508.589744,0.503699,0.300000,0.166487,CAT_UNKNOWN_HEAVY
1111001H5,508.461538,0.002623,1,0.100000,1,508.461538,0.503644,0.300000,0.166465,CAT_UNKNOWN_HEAVY
2800570RU,508.256410,0.002560,1,0.100000,1,508.256410,0.503556,0.300000,0.166430,CAT_UNKNOWN_HEAVY
9463NH0030,508.179487,0.002537,1,0.100000,1,508.179487,0.503524,0.300000,0.166416,CAT_UNKNOWN_HEAVY
SF340F,408.807692,0.000000,2,0.200000,2,204.403846,0.305760,0.300000,0.165864,CAT_UNKNOWN_HEAVY
MPS45W,111.871795,0.000000,1,0.100000,2,55.935897,0.024360,0.660000,0.165654,
CHS4N,395.871795,0.000000,2,0.200000,2,197.935897,0.298777,0.300000,0.164817,CAT_UNKNOWN_HEAVY
DL60,497.089744,0.000000,1,0.100000,1,497.089744,0.498732,0.300000,0.164810,CAT_UNKNOWN_HEAVY
DPO11556202,495.935897,0.000000,1,0.100000,1,495.935897,0.498228,0.300000,0.164734,CAT_UNKNOWN_HEAVY
RT10BATSTD1,495.551282,0.000000,1,0.100000,1,495.551282,0.498059,0.300000,0.164709,CAT_UNKNOWN_HEAVY
710118S002,494.833333,0.000000,1,0.100000,1,494.833333,0.497744,0.300000,0.164662,CAT_UNKNOWN_HEAVY
KB216T,470.411243,0.000000,3,0.300000,6,78.401874,0.097678,0.300000,0.164652,CAT_UNKNOWN_HEAVY
26PCFFH2G,54.129744,0.000000,1,0.100000,1,54.129744,0.017233,0.660000,0.164585,
ABP2DRRT060KD2A3XX,493.474359,0.000000,1,0.100000,1,493.474359,0.497147,0.300000,0.164572,CAT_UNKNOWN_HEAVY
2533002R0302,491.794872,0.000000,1,0.100000,1,491.794872,0.496407,0.300000,0.164461,CAT_UNKNOWN_HEAVY
2533003R0302,491.794872,0.000000,1,0.100000,1,491.794872,0.496407,0.300000,0.164461,CAT_UNKNOWN_HEAVY
DK7072100,491.705128,0.000000,1,0.100000,1,491.705128,0.496367,0.300000,0.164455,CAT_UNKNOWN_HEAVY
FX808434,391.410256,0.000000,2,0.200000,2,195.705128,0.296316,0.300000,0.164447,CAT_UNKNOWN_HEAVY
C11468,488.551282,0.000000,1,0.100000,1,488.551282,0.494970,0.300000,0.164246,CAT_UNKNOWN_HEAVY
HIDTB08HONAD32AMPSC,487.487179,0.000000,1,0.100000,1,487.487179,0.494497,0.300000,0.164174,CAT_UNKNOWN_HEAVY
7980G2,487.448718,0.000000,1,0.100000,1,487.448718,0.494479,0.300000,0.164172,CAT_UNKNOWN_HEAVY
50133978001FRE,483.512821,0.000000,1,0.100000,1,483.512821,0.492719,0.300000,0.163908,CAT_UNKNOWN_HEAVY
EATS16,482.910256,0.000000,1,0.100000,1,482.910256,0.492448,0.300000,0.163867,CAT_UNKNOWN_HEAVY
TC808B3102,482.141026,0.000000,1,0.100000,1,482.141026,0.492102,0.300000,0.163815,CAT_UNKNOWN_HEAVY
ATMC102XL,480.743590,0.000000,1,0.100000,1,480.743590,0.491472,0.300000,0.163721,CAT_UNKNOWN_HEAVY
E412RL,479.923077,0.000000,1,0.100000,1,479.923077,0.491101,0.300000,0.163665,CAT_UNKNOWN_HEAVY
PW5K2ENC2E,477.692308,0.000000,1,0.100000,1,477.692308,0.490089,0.300000,0.163513,CAT_UNKNOWN_HEAVY
2960S,477.115385,0.000000,1,0.100000,1,477.115385,0.489827,0.300000,0.163474,CAT_UNKNOWN_HEAVY
HCM42U,476.435897,0.000000,1,0.100000,1,476.435897,0.489517,0.300000,0.163428,CAT_UNKNOWN_HEAVY
NT5K21BA,474.871795,0.000000,1,0.100000,1,474.871795,0.488803,0.300000,0.163320,CAT_UNKNOWN_HEAVY
BB152301,474.358974,0.000000,1,0.100000,1,474.358974,0.488569,0.300000,0.163285,CAT_UNKNOWN_HEAVY
MTL4544D,473.705128,0.000000,1,0.100000,1,473.705128,0.488269,0.300000,0.163240,CAT_UNKNOWN_HEAVY
WH111,469.320513,0.000000,1,0.100000,1,469.320513,0.486250,0.300000,0.162937,CAT_UNKNOWN_HEAVY
HF68012USB,467.705128,0.000000,1,0.100000,1,467.705128,0.485501,0.300000,0.162825,CAT_UNKNOWN_HEAVY
AM99,467.076923,0.000000,1,0.100000,1,467.076923,0.485209,0.300000,0.162781,CAT_UNKNOWN_HEAVY
PR03X,370.051282,0.000000,3,0.300000,5,74.010256,0.085161,0.300000,0.162774,CAT_UNKNOWN_HEAVY
BPS4012,466.833333,0.000000,1,0.100000,1,466.833333,0.485096,0.300000,0.162764,CAT_UNKNOWN_HEAVY
AV2216,465.230769,0.000000,1,0.100000,1,465.230769,0.484349,0.300000,0.162652,CAT_UNKNOWN_HEAVY
5D25289H01,463.168690,0.000000,1,0.100000,1,463.168690,0.483385,0.300000,0.162508,CAT_UNKNOWN_HEAVY
50148411001FRE,462.987179,0.000000,1,0.100000,1,462.987179,0.483299,0.300000,0.162495,CAT_UNKNOWN_HEAVY
MK758030B3802A,458.410256,0.000000,1,0.100000,1,458.410256,0.481142,0.300000,0.162171,CAT_UNKNOWN_HEAVY
7939WGWH,364.858974,0.000000,2,0.200000,2,182.429487,0.281063,0.300000,0.162159,CAT_UNKNOWN_HEAVY
2422H,457.820513,0.000000,1,0.100000,1,457.820513,0.480863,0.300000,0.162129,CAT_UNKNOWN_HEAVY
VSP982W22,457.820513,0.000000,1,0.100000,1,457.820513,0.480863,0.300000,0.162129,CAT_UNKNOWN_HEAVY
0430600000RU,456.641026,0.000000,1,0.100000,1,456.641026,0.480302,0.300000,0.162045,CAT_UNKNOWN_HEAVY
50148597001FRE,456.589744,0.000000,1,0.100000,1,456.589744,0.480278,0.300000,0.162042,CAT_UNKNOWN_HEAVY
HEN16102,456.384615,0.000000,1,0.100000,1,456.384615,0.480180,0.300000,0.162027,CAT_UNKNOWN_HEAVY
211291200FRE,40.615385,0.000000,1,0.100000,1,40.615385,0.000000,0.660000,0.162000,
50111282001FRE,36.327692,0.000000,1,0.100000,1,36.327692,0.000000,0.660000,0.162000,
AAY80390RBWE,35.948718,0.000000,1,0.100000,1,35.948718,0.000000,0.660000,0.162000,
BM016352,42.166667,0.000000,1,0.100000,1,42.166667,0.000000,0.660000,0.162000,
CRM024DC2,17.346154,0.000000,1,0.100000,1,17.346154,0.000000,0.660000,0.162000,
CRM4LC,29.538462,0.000000,1,0.100000,1,29.538462,0.000000,0.660000,0.162000,
DZ01,42.128205,0.000000,1,0.100000,1,42.128205,0.000000,0.660000,0.162000,
VSP981W22,454.166667,0.000000,1,0.100000,1,454.166667,0.479123,0.300000,0.161868,CAT_UNKNOWN_HEAVY
NKI66,453.294872,0.000000,1,0.100000,1,453.294872,0.478705,0.300000,0.161806,CAT_UNKNOWN_HEAVY
CLIOP831A,452.820513,0.000000,1,0.100000,1,452.820513,0.478478,0.300000,0.161772,CAT_UNKNOWN_HEAVY
50148424001FRE,452.692308,0.000000,1,0.100000,1,452.692308,0.478417,0.300000,0.161762,CAT_UNKNOWN_HEAVY
MTL4573,451.282051,0.000000,1,0.100000,1,451.282051,0.477739,0.300000,0.161661,CAT_UNKNOWN_HEAVY
QW1024,448.794872,0.000000,1,0.100000,1,448.794872,0.476539,0.300000,0.161481,CAT_UNKNOWN_HEAVY
50148420001FRE,443.435897,0.000000,1,0.100000,1,443.435897,0.473930,0.300000,0.161090,CAT_UNKNOWN_HEAVY
M161400343,349.576923,0.000000,2,0.200000,2,174.788462,0.271771,0.300000,0.160766,CAT_UNKNOWN_HEAVY
50135153003FRE,570.858974,0.020718,1,0.100000,1,570.858974,0.528779,0.220000,0.160568,
IMC21MST,431.064103,0.000000,1,0.100000,1,431.064103,0.467786,0.300000,0.160168,CAT_UNKNOWN_HEAVY
R7849A1023U,430.794872,0.000000,1,0.100000,1,430.794872,0.467650,0.300000,0.160148,CAT_UNKNOWN_HEAVY
52051E64IV,430.615385,0.000000,1,0.100000,1,430.615385,0.467560,0.300000,0.160134,CAT_UNKNOWN_HEAVY
VM1001BRKTKIT,430.589744,0.000000,1,0.100000,1,430.589744,0.467547,0.300000,0.160132,CAT_UNKNOWN_HEAVY
HMLCD17LX,341.820513,0.000000,2,0.200000,2,170.910256,0.266899,0.300000,0.160035,CAT_UNKNOWN_HEAVY
H4W2PER3V,428.589744,0.000000,1,0.100000,1,428.589744,0.466536,0.300000,0.159980,CAT_UNKNOWN_HEAVY
PW5K1ENC3,428.333333,0.000000,1,0.100000,1,428.333333,0.466406,0.300000,0.159961,CAT_UNKNOWN_HEAVY
50143509001FRE,423.974359,0.000000,1,0.100000,1,423.974359,0.464185,0.300000,0.159628,CAT_UNKNOWN_HEAVY
EVCSTASP4,423.730769,0.000000,1,0.100000,1,423.730769,0.464060,0.300000,0.159609,CAT_UNKNOWN_HEAVY
HQAPM2,201.196581,0.000000,3,0.300000,3,67.065527,0.063765,0.300000,0.159565,
FCTSPKUNI1624,421.461538,0.000000,1,0.100000,1,421.461538,0.462894,0.300000,0.159434,CAT_UNKNOWN_HEAVY
G07160000,420.653846,0.000000,1,0.100000,1,420.653846,0.462477,0.300000,0.159372,CAT_UNKNOWN_HEAVY
MS514538EU,420.282051,0.000000,1,0.100000,1,420.282051,0.462285,0.300000,0.159343,CAT_UNKNOWN_HEAVY
QUINTPS1AC24DC20,417.653846,0.000000,1,0.100000,1,417.653846,0.460923,0.300000,0.159138,CAT_UNKNOWN_HEAVY
50143400001FRE,417.576923,0.000000,1,0.100000,1,417.576923,0.460883,0.300000,0.159132,CAT_UNKNOWN_HEAVY
DL37A,416.153846,0.000000,1,0.100000,1,416.153846,0.460142,0.300000,0.159021,CAT_UNKNOWN_HEAVY
50139670001FRE,415.910256,0.000000,1,0.100000,1,415.910256,0.460015,0.300000,0.159002,CAT_UNKNOWN_HEAVY
V19T16EZ100B02,559.615385,0.017609,1,0.100000,1,559.615385,0.524460,0.220000,0.158832,
50135155003FRE,559.179487,0.017487,1,0.100000,1,559.179487,0.524291,0.220000,0.158764,
DST1,492.399666,0.000000,2,0.200000,3,164.133222,0.258113,0.300000,0.158717,CAT_UNKNOWN_HEAVY
50130724001FRE,409.410256,0.000000,1,0.100000,1,409.410256,0.456594,0.300000,0.158489,CAT_UNKNOWN_HEAVY
50139775001FRE,408.846154,0.000000,1,0.100000,1,408.846154,0.456295,0.300000,0.158444,CAT_UNKNOWN_HEAVY
R056CDL,324.358974,0.000000,2,0.200000,2,162.179487,0.255513,0.300000,0.158327,CAT_UNKNOWN_HEAVY
ISS4500,403.448718,0.000000,1,0.100000,1,403.448718,0.453409,0.300000,0.158011,CAT_UNKNOWN_HEAVY
50106461001FRE,402.923077,0.000000,1,0.100000,1,402.923077,0.453126,0.300000,0.157969,CAT_UNKNOWN_HEAVY
50134478001FRE,402.923077,0.000000,1,0.100000,1,402.923077,0.453126,0.300000,0.157969,CAT_UNKNOWN_HEAVY
50135489003FRE,402.923077,0.000000,1,0.100000,1,402.923077,0.453126,0.300000,0.157969,CAT_UNKNOWN_HEAVY
50160092001FRE,402.923077,0.000000,1,0.100000,1,402.923077,0.453126,0.300000,0.157969,CAT_UNKNOWN_HEAVY
50164599001FRE,402.923077,0.000000,1,0.100000,1,402.923077,0.453126,0.300000,0.157969,CAT_UNKNOWN_HEAVY
AL9227KN,402.923077,0.000000,1,0.100000,1,402.923077,0.453126,0.300000,0.157969,CAT_UNKNOWN_HEAVY
50143392001FRE,401.038462,0.000000,1,0.100000,1,401.038462,0.452108,0.300000,0.157816,CAT_UNKNOWN_HEAVY
K16A,693.000000,0.051028,1,0.100000,3,231.000000,0.332321,0.300000,0.157708,CAT_UNKNOWN_HEAVY
2MLQRY1A,399.217949,0.000000,1,0.100000,1,399.217949,0.451120,0.300000,0.157668,CAT_UNKNOWN_HEAVY
FUTP4C5ES24305,395.089744,0.000000,1,0.100000,1,395.089744,0.448863,0.300000,0.157329,CAT_UNKNOWN_HEAVY
50143445001FRE,393.538462,0.000000,1,0.100000,1,393.538462,0.448009,0.300000,0.157201,CAT_UNKNOWN_HEAVY
234282S0101,393.333333,0.000000,1,0.100000,1,393.333333,0.447895,0.300000,0.157184,CAT_UNKNOWN_HEAVY
PIP016,393.269231,0.000000,1,0.100000,1,393.269231,0.447860,0.300000,0.157179,CAT_UNKNOWN_HEAVY
X4S2006662,392.641026,0.000000,1,0.100000,1,392.641026,0.447513,0.300000,0.157127,CAT_UNKNOWN_HEAVY
CT40CBUVB2,391.730769,0.000000,1,0.100000,1,391.730769,0.447009,0.300000,0.157051,CAT_UNKNOWN_HEAVY
MS358038,390.230769,0.000000,1,0.100000,1,390.230769,0.446176,0.300000,0.156926,CAT_UNKNOWN_HEAVY
6500RE,388.972795,0.000000,1,0.100000,1,388.972795,0.445475,0.300000,0.156821,CAT_UNKNOWN_HEAVY
ADP4B,388.371795,0.000000,1,0.100000,1,388.371795,0.445139,0.300000,0.156771,CAT_UNKNOWN_HEAVY
430251000FRE,384.974359,0.000000,1,0.100000,1,384.974359,0.443231,0.300000,0.156485,CAT_UNKNOWN_HEAVY
ASL402CBOARDV500,384.561108,0.000000,1,0.100000,1,384.561108,0.442998,0.300000,0.156450,CAT_UNKNOWN_HEAVY
119078L3,383.333333,0.000000,1,0.100000,1,383.333333,0.442303,0.300000,0.156345,CAT_UNKNOWN_HEAVY
8612410PAC,383.256410,0.000000,1,0.100000,1,383.256410,0.442260,0.300000,0.156339,CAT_UNKNOWN_HEAVY
R170205365,381.538462,0.000000,1,0.100000,1,381.538462,0.441284,0.300000,0.156193,CAT_UNKNOWN_HEAVY
MS9540403,379.756410,0.000000,1,0.100000,1,379.756410,0.440268,0.300000,0.156040,CAT_UNKNOWN_HEAVY
321652001FRE,379.115385,0.000000,1,0.100000,1,379.115385,0.439901,0.300000,0.155985,CAT_UNKNOWN_HEAVY
C048DE1,378.217949,0.000000,1,0.100000,1,378.217949,0.439386,0.300000,0.155908,CAT_UNKNOWN_HEAVY
M1614103,377.987179,0.000000,1,0.100000,1,377.987179,0.439254,0.300000,0.155888,CAT_UNKNOWN_HEAVY
TKIAH061,377.820513,0.000000,1,0.100000,1,377.820513,0.439158,0.300000,0.155874,CAT_UNKNOWN_HEAVY
35304RU,377.730769,0.000000,1,0.100000,1,377.730769,0.439106,0.300000,0.155866,CAT_UNKNOWN_HEAVY
IQ4IO5000U800000,376.756410,0.000000,1,0.100000,1,376.756410,0.438545,0.300000,0.155782,CAT_UNKNOWN_HEAVY
PS123000DCE0,376.512821,0.000000,1,0.100000,1,376.512821,0.438405,0.300000,0.155761,CAT_UNKNOWN_HEAVY
50119590001FRE,481.166667,0.000000,1,0.100000,1,481.166667,0.491663,0.260000,0.155749,
MK954077A38,374.705128,0.000000,1,0.100000,1,374.705128,0.437360,0.300000,0.155604,CAT_UNKNOWN_HEAVY
50148421001FRE,373.423077,0.000000,1,0.100000,1,373.423077,0.436616,0.300000,0.155492,CAT_UNKNOWN_HEAVY
VM3010BRKTKIT,372.705128,0.000000,1,0.100000,1,372.705128,0.436198,0.300000,0.155430,CAT_UNKNOWN_HEAVY
583486A,371.948718,0.000000,1,0.100000,1,371.948718,0.435757,0.300000,0.155363,CAT_UNKNOWN_HEAVY
2533004R0302,368.846154,0.000000,1,0.100000,1,368.846154,0.433938,0.300000,0.155091,CAT_UNKNOWN_HEAVY
KNVM3M32NPROM,368.820513,0.000000,1,0.100000,1,368.820513,0.433923,0.300000,0.155088,CAT_UNKNOWN_HEAVY
872475B21,366.487179,0.000000,1,0.100000,1,366.487179,0.432544,0.300000,0.154882,CAT_UNKNOWN_HEAVY
583488A,365.871795,0.000000,1,0.100000,1,365.871795,0.432179,0.300000,0.154827,CAT_UNKNOWN_HEAVY
N5603SRBR41,365.820513,0.000000,1,0.100000,1,365.820513,0.432149,0.300000,0.154822,CAT_UNKNOWN_HEAVY
819318001FRE,365.435897,0.000000,1,0.100000,1,365.435897,0.431921,0.300000,0.154788,CAT_UNKNOWN_HEAVY
L069800,364.448718,0.000000,1,0.100000,1,364.448718,0.431333,0.300000,0.154700,CAT_UNKNOWN_HEAVY
22051TLE63IV,362.089744,0.000000,1,0.100000,1,362.089744,0.429923,0.300000,0.154488,CAT_UNKNOWN_HEAVY
R520,287.641026,0.000000,2,0.200000,2,143.820513,0.229425,0.300000,0.154414,CAT_UNKNOWN_HEAVY
50136426001KIT,360.769231,0.000000,1,0.100000,1,360.769231,0.429130,0.300000,0.154369,CAT_UNKNOWN_HEAVY
V19T16PZ100,531.641026,0.009592,1,0.100000,1,531.641026,0.513324,0.220000,0.154356,
M6410C2023,359.179487,0.000000,1,0.100000,1,359.179487,0.428171,0.300000,0.154226,CAT_UNKNOWN_HEAVY
50143535001FRE,358.051282,0.000000,1,0.100000,1,358.051282,0.427488,0.300000,0.154123,CAT_UNKNOWN_HEAVY
PIP034,358.000000,0.000000,1,0.100000,1,358.000000,0.427457,0.300000,0.154118,CAT_UNKNOWN_HEAVY
20A2FFC1RA532C050,281.820513,0.000000,2,0.200000,2,140.910256,0.224986,0.300000,0.153748,CAT_UNKNOWN_HEAVY
36022RU,353.589744,0.000000,1,0.100000,1,353.589744,0.424765,0.300000,0.153715,CAT_UNKNOWN_HEAVY
ZK9076018,353.016284,0.000000,1,0.100000,1,353.016284,0.424412,0.300000,0.153662,CAT_UNKNOWN_HEAVY
HF560ER1USB,352.858974,0.000000,1,0.100000,1,352.858974,0.424316,0.300000,0.153647,CAT_UNKNOWN_HEAVY
HF560ER3TTL,352.858974,0.000000,1,0.100000,1,352.858974,0.424316,0.300000,0.153647,CAT_UNKNOWN_HEAVY
HF560SR1USB,352.858974,0.000000,1,0.100000,1,352.858974,0.424316,0.300000,0.153647,CAT_UNKNOWN_HEAVY
HF560SR3TTL,352.858974,0.000000,1,0.100000,1,352.858974,0.424316,0.300000,0.153647,CAT_UNKNOWN_HEAVY
20A2FFC1RA050,352.294872,0.000000,1,0.100000,1,352.294872,0.423968,0.300000,0.153595,CAT_UNKNOWN_HEAVY
5040111B12,350.807692,0.000000,1,0.100000,1,350.807692,0.423050,0.300000,0.153457,CAT_UNKNOWN_HEAVY
VM1005BRKTKIT,349.000000,0.000000,1,0.100000,1,349.000000,0.421928,0.300000,0.153289,CAT_UNKNOWN_HEAVY
6EP19312EC21,347.320513,0.000000,1,0.100000,1,347.320513,0.420880,0.300000,0.153132,CAT_UNKNOWN_HEAVY
1035729E,346.512821,0.000000,1,0.100000,1,346.512821,0.420375,0.300000,0.153056,CAT_UNKNOWN_HEAVY
900RSM0200,523.679487,0.007233,1,0.100000,1,523.679487,0.510048,0.220000,0.153039,
AIRLAP1131AGEK9,344.897436,0.000000,1,0.100000,1,344.897436,0.419360,0.300000,0.152904,CAT_UNKNOWN_HEAVY
IQ4IO4000U000800,344.717949,0.000000,1,0.100000,1,344.717949,0.419247,0.300000,0.152887,CAT_UNKNOWN_HEAVY
50148429001FRE,344.615385,0.000000,1,0.100000,1,344.615385,0.419182,0.300000,0.152877,CAT_UNKNOWN_HEAVY
MK358031C41,343.987179,0.000000,1,0.100000,1,343.987179,0.418786,0.300000,0.152818,CAT_UNKNOWN_HEAVY
900CP10200,343.025641,0.000000,1,0.100000,1,343.025641,0.418178,0.300000,0.152727,CAT_UNKNOWN_HEAVY
